[2024-11-08 22:14:59] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-08 22:14:59] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-11-08 22:14:59] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-08 22:15:01] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-08 22:15:01] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-08 22:15:01] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-08 22:15:01] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\local-equitus-ai/wp-content/uploads\simply-static\temp-files/simply-static-1-1731104099\
[2024-11-08 22:15:01] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/local-equitus-ai/
[2024-11-08 22:15:01] [class-ss-setup-task.php:116] File C:\xampp\htdocs\local-equitus-ai/robots.txt exists; adding to queue as: C:/xampp/htdocs/local-equitus-ai/robots.txt
[2024-11-08 22:15:01] [class-rank-math-integration.php:114] Adding sitemap URL to queue: http://localhost/local-equitus-ai/sitemap_index.xml
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/frontend-msie.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/modules/custom-code-rtl.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/modules/custom-code-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/modules/custom-code.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/modules/custom-code.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/modules/loop-grid-cta.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/modules/loop-grid-cta.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/modules/motion-fx.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/modules/motion-fx.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/modules/notes.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/modules/notes.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/modules/sticky.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/modules/sticky.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/preview-rtl.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/preview-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/preview.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/preview.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-slides-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-slides.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-testimonial-carousel-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-testimonial-carousel.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-cart-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-cart.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-checkout-page-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-checkout-page.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-menu-cart-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-menu-cart.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-my-account-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-my-account.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-product-add-to-cart-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-product-add-to-cart.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-products-archive-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-products-archive.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-purchase-summary-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-woocommerce-purchase-summary.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-_loop-grid-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/templates/widget-_loop-grid.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-author-box-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-author-box.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-blockquote-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-blockquote.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-breadcrumbs-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-breadcrumbs.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-call-to-action-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-call-to-action.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-carousel-module-base-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-carousel-module-base.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-code-highlight-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-code-highlight.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-countdown-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-countdown.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-flip-box-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-flip-box.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-form-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-form.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-gallery-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-gallery.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-hotspot-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-hotspot.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-login-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-login.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-loop-builder-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-loop-builder.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-loop-filter-rtl.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-loop-filter.min.css
[2024-11-08 22:15:06] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/css/widget-lottie-rtl.min.css
